,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
21670,28591,EDXH,small_airport,Helgoland-Düne Airport,54.1852798462,7.91583299637,8.0,EU,DE,DE-SH,Helgoland,yes,EDXH,HGL,,http://www.flughafen-helgoland.de,https://en.wikipedia.org/wiki/Heligoland_Airport,
21672,2294,EDXJ,small_airport,Husum-Schwesing Airport,54.5099983215,9.13833332062,62.0,EU,DE,DE-SH,Husum,no,EDXJ,QHU,,,https://en.wikipedia.org/wiki/Husum_Schwesing_Airport,
21677,28734,EDXO,small_airport,St. Peter-Ording Airport,54.30888748168945,8.686944007873535,7.0,EU,DE,DE-SH,Sankt Peter-Ording,no,EDXO,PSH,,,,
21684,2296,EDXW,medium_airport,Westerland Sylt Airport,54.9132003784,8.34047031403,51.0,EU,DE,DE-SH,Westerland,yes,EDXW,GWT,,,https://en.wikipedia.org/wiki/Sylt_Airport,
21685,28765,EDXY,small_airport,Wyk auf Föhr Airport,54.68444442749024,8.528332710266113,26.0,EU,DE,DE-SH,Wyk auf Föhr,no,EDXY,OHR,,,,
21706,2298,EEKA,medium_airport,Kärdla Airport,58.99079895019531,22.830699920654297,18.0,EU,EE,EE-39,Kärdla,yes,EEKA,KDL,,,https://en.wikipedia.org/wiki/K%C3%A4rdla_Airport,
21707,2299,EEKE,medium_airport,Kuressaare Airport,58.22990036010742,22.50950050354004,14.0,EU,EE,EE-74,Kuressaare,yes,EEKE,URE,,http://www.eeke.ee/,https://en.wikipedia.org/wiki/Kuressaare_Airport,
21714,2300,EEPU,medium_airport,Pärnu Airport,58.41899871826172,24.47279930114746,47.0,EU,EE,EE-67,Pärnu,yes,EEPU,EPU,,,https://en.wikipedia.org/wiki/P%C3%A4rnu_Airport,
21723,2301,EETN,large_airport,Lennart Meri Tallinn Airport,59.41329956049999,24.8327999115,131.0,EU,EE,EE-37,Tallinn,yes,EETN,TLL,,http://www.tallinn-airport.ee/eng,https://en.wikipedia.org/wiki/Tallinn_Airport,
21725,2302,EETU,medium_airport,Tartu Airport,58.307499,26.690399,220.0,EU,EE,EE-7B,Tartu,yes,EETU,TAY,,,https://en.wikipedia.org/wiki/Tartu_Airport,
21734,2303,EFET,medium_airport,Enontekio Airport,68.362602233887,23.424299240112,1005.0,EU,FI,FI-10,Enontekio,yes,EFET,ENF,,http://www.finavia.fi/en/enontekio/,https://en.wikipedia.org/wiki/Enonteki%C3%B6_Airport,
21739,2305,EFHA,medium_airport,Halli Airport,61.856039,24.786686,479.0,EU,FI,FI-08,Jämsä,no,EFHA,KEV,,,https://en.wikipedia.org/wiki/Halli_Airport,Halli Air Base
21741,2306,EFHF,closed,Helsinki Malmi Airport,60.254601,25.042801,57.0,EU,FI,FI-18,Helsinki,no,EFHF,HEM,,,https://en.wikipedia.org/wiki/Helsinki-Malmi_Airport,
21745,2307,EFHK,large_airport,Helsinki Vantaa Airport,60.3172,24.963301,179.0,EU,FI,FI-18,Helsinki,yes,EFHK,HEL,,http://www.finavia.fi/en/helsinki-airport,https://en.wikipedia.org/wiki/Helsinki_Airport,
21752,2310,EFHV,small_airport,Hyvinkää Airfield,60.6544,24.8811,430.0,EU,FI,FI-18,Hyvinkää,no,EFHV,HYV,,,https://en.wikipedia.org/wiki/Hyvink%C3%A4%C3%A4_Airfield,
21757,2313,EFIT,medium_airport,Kitee Airport,62.1661,30.073601,364.0,EU,FI,FI-13,Kitee,no,EFIT,KTQ,,,https://en.wikipedia.org/wiki/Kitee_Airfield,
21758,2314,EFIV,medium_airport,Ivalo Airport,68.607299804688,27.405300140381,481.0,EU,FI,FI-10,Ivalo,yes,EFIV,IVL,,http://www.finavia.fi/en/ivalo/,https://en.wikipedia.org/wiki/Ivalo_Airport,
21762,2315,EFJO,medium_airport,Joensuu Airport,62.662899,29.6075,398.0,EU,FI,FI-13,Joensuu / Liperi,yes,EFJO,JOE,,http://www.finavia.fi/en/joensuu/,https://en.wikipedia.org/wiki/Joensuu_Airport,
21765,2316,EFJY,medium_airport,Jyväskylä Airport,62.399502,25.678301,459.0,EU,FI,FI-08,Jyväskylän Maalaiskunta,yes,EFJY,JYV,,https://www.finavia.fi/en/jyvaskyla/,https://en.wikipedia.org/wiki/Jyv%C3%A4skyl%C3%A4_Airport,
21766,2317,EFKA,medium_airport,Kauhava Airfield,63.127102,23.051399,151.0,EU,FI,FI-03,Kauhava,no,EFKA,KAU,,,https://en.wikipedia.org/wiki/Kauhava_Airfield,Kauhava Air Base
21767,2318,EFKE,medium_airport,Kemi-Tornio Airport,65.778701782227,24.582099914551,61.0,EU,FI,FI-10,Kemi / Tornio,yes,EFKE,KEM,,http://www.finavia.fi/en/kemi-tornio/,https://en.wikipedia.org/wiki/Kemi-Tornio_Airport,
21770,2319,EFKI,medium_airport,Kajaani Airport,64.2855,27.6924,483.0,EU,FI,FI-05,Kajaani,yes,EFKI,KAJ,,https://www.finavia.fi/en/kajaani/,https://en.wikipedia.org/wiki/Kajaani_Airport,
21771,2320,EFKJ,medium_airport,Kauhajoki Airfield,62.463212,22.390817,407.0,EU,FI,FI-03,,no,EFKJ,KHJ,,,https://en.wikipedia.org/wiki/Kauhajoki_Airfield,
21772,2321,EFKK,medium_airport,Kokkola-Pietarsaari Airport,63.721199,23.143101,84.0,EU,FI,FI-07,Kokkola / Kruunupyy,yes,EFKK,KOK,,https://www.finavia.fi/en/kokkola-pietarsaari/,https://en.wikipedia.org/wiki/Kokkola-Pietarsaari_Airport,Kronoby Airport
21777,2324,EFKS,medium_airport,Kuusamo Airport,65.987602,29.239401,866.0,EU,FI,FI-14,Kuusamo,yes,EFKS,KAO,,http://www.finavia.fi/en/kuusamo/,https://en.wikipedia.org/wiki/Kuusamo_Airport,
21778,2325,EFKT,medium_airport,Kittilä Airport,67.700996398926,24.846799850464,644.0,EU,FI,FI-10,Kittilä,yes,EFKT,KTT,,http://www.finavia.fi/en/kittila/,https://en.wikipedia.org/wiki/Kittil%C3%A4_Airport,
21779,2326,EFKU,medium_airport,Kuopio Airport,63.007099,27.7978,323.0,EU,FI,FI-15,Kuopio / Siilinjärvi,yes,EFKU,KUO,,https://www.finavia.fi/en/kuopio/,https://en.wikipedia.org/wiki/Kuopio_Airport,
21785,2329,EFLP,medium_airport,Lappeenranta Airport,61.044601,28.144743,349.0,EU,FI,FI-02,Lappeenranta,yes,EFLP,LPP,,https://lppairport.fi/en,https://en.wikipedia.org/wiki/Lappeenranta_Airport,
21787,2330,EFMA,medium_airport,Mariehamn Airport,60.1222,19.898199,17.0,EU,FI,FI-01,Mariehamn,yes,EFMA,MHQ,,http://www.finavia.fi/en/mariehamn/,https://en.wikipedia.org/wiki/Mariehamn_Airport,
21789,2332,EFMI,medium_airport,Mikkeli Airport,61.6866,27.201799,329.0,EU,FI,FI-04,Mikkeli,no,EFMI,MIK,,http://www.mikkelinlentoasema.fi/en/,https://en.wikipedia.org/wiki/Mikkeli_Airport,
21796,2334,EFOU,medium_airport,Oulu Airport,64.930099,25.354601,47.0,EU,FI,FI-14,Oulu / Oulunsalo,yes,EFOU,OUL,,https://www.finavia.fi/en/oulu/,https://en.wikipedia.org/wiki/Oulu_Airport,
21805,2336,EFPO,medium_airport,Pori Airport,61.4617,21.799999,44.0,EU,FI,FI-17,Pori,yes,EFPO,POR,,http://www.finavia.fi/en/pori/,https://en.wikipedia.org/wiki/Pori_Airport,
21813,2341,EFRO,medium_airport,Rovaniemi Airport,66.564796447754,25.830400466919,642.0,EU,FI,FI-10,Rovaniemi,yes,EFRO,RVN,,http://www.finavia.fi/en/rovaniemi/,https://en.wikipedia.org/wiki/Rovaniemi_Airport,
21817,2343,EFSA,medium_airport,Savonlinna Airport,61.9431,28.945101,311.0,EU,FI,FI-04,Savonlinna,yes,EFSA,SVL,,http://www.finavia.fi/en/savonlinna/,https://en.wikipedia.org/wiki/Savonlinna_Airport,
21819,2345,EFSI,medium_airport,Seinäjoki Airport,62.692101,22.8323,302.0,EU,FI,FI-03,Seinäjoki / Ilmajoki,yes,EFSI,SJY,,,https://en.wikipedia.org/wiki/Sein%C3%A4joki_Airport,
21821,2346,EFSO,medium_airport,Sodankyla Airport,67.3949966431,26.6191005707,602.0,EU,FI,FI-10,Sodankyla,no,EFSO,SOT,,,https://en.wikipedia.org/wiki/Sodankyl%C3%A4_Airfield,
21824,2347,EFTP,medium_airport,Tampere-Pirkkala Airport,61.414101,23.604401,390.0,EU,FI,FI-11,Tampere / Pirkkala,yes,EFTP,TMP,,https://www.finavia.fi/en/tampere-pirkkala/,https://en.wikipedia.org/wiki/Tampere-Pirkkala_Airport,
21826,2349,EFTU,medium_airport,Turku Airport,60.514099,22.2628,161.0,EU,FI,FI-19,Turku,yes,EFTU,TKU,,https://www.finavia.fi/en/turku/,https://en.wikipedia.org/wiki/Turku_Airport,
21828,2350,EFUT,medium_airport,Utti Air Base,60.8964,26.9384,339.0,EU,FI,FI-09,Utti / Valkeala,no,EFUT,UTI,,,https://en.wikipedia.org/wiki/Utti_Airport,
21829,2351,EFVA,medium_airport,Vaasa Airport,63.050701,21.762199,19.0,EU,FI,FI-12,Vaasa,yes,EFVA,VAA,,http://www.finavia.fi/en/vaasa/,https://en.wikipedia.org/wiki/Vaasa_Airport,
21833,2352,EFVR,medium_airport,Varkaus Airport,62.171101,27.868601,286.0,EU,FI,FI-04,Varkaus / Joroinen,yes,EFVR,VRK,,http://www.finavia.fi/en/varkaus/,https://en.wikipedia.org/wiki/Varkaus_Airport,
21837,2353,EFYL,medium_airport,Ylivieska Airfield,64.054722,24.725278,252.0,EU,FI,FI-14,,no,EFYL,YLI,,"http://www.ylivieska.fi/alltypes.asp?d_type=5&menu_id=17643&menupath=16922,17643",https://en.wikipedia.org/wiki/Ylivieska_Airfield,
21872,2385,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove"
21873,2386,EGAB,medium_airport,Enniskillen/St Angelo Airport,54.398899,-7.65167,155.0,EU,GB,GB-NIR,Enniskillen,no,EGAB,ENK,,,https://en.wikipedia.org/wiki/Enniskillen/St_Angelo_Airport,
21874,2387,EGAC,medium_airport,George Best Belfast City Airport,54.618099,-5.8725,15.0,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,,http://www.belfastcityairport.com/,https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,
21876,2388,EGAE,medium_airport,City of Derry Airport,55.04280090332031,-7.161109924316406,22.0,EU,GB,GB-NIR,Derry,yes,EGAE,LDY,,http://www.cityofderryairport.com/,https://en.wikipedia.org/wiki/City_of_Derry_Airport,Londonderry Eglinton Airport
21881,2389,EGBB,large_airport,Birmingham International Airport,52.4538993835,-1.74802994728,327.0,EU,GB,GB-ENG,Birmingham,yes,EGBB,BHX,,http://www.bhx.co.uk/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),
21884,2390,EGBE,medium_airport,Coventry Airport,52.3697013855,-1.47971999645,267.0,EU,GB,GB-ENG,Coventry,no,EGBE,CVT,,http://www.coventryairport.co.uk/,https://en.wikipedia.org/wiki/Coventry_Airport,RAF Baginton
21887,2392,EGBJ,medium_airport,Gloucestershire Airport,51.89419937133789,-2.167220115661621,101.0,EU,GB,GB-ENG,Staverton,no,EGBJ,GLO,,,https://en.wikipedia.org/wiki/Gloucestershire_Airport,
21888,29109,EGBK,small_airport,Sywell Aerodrome,52.3053016663,-0.7930560112,429.0,EU,GB,GB-ENG,Northampton,no,EGBK,ORM,,http://www.sywellaerodrome.co.uk/,https://en.wikipedia.org/wiki/Sywell_Aerodrome,
21891,2393,EGBN,medium_airport,Nottingham Airport,52.919998,-1.07917,138.0,EU,GB,GB-ENG,Nottingham,no,EGBN,NQT,,http://www.nottinghamairport.co.uk/,https://en.wikipedia.org/wiki/Nottingham_Airport,
21893,2395,EGBP,small_airport,Cotswold Airport,51.668095,-2.05694,433.0,EU,GB,GB-ENG,Kemble,no,EGBP,GBA,,http://www.cotswoldairport.com/,https://en.wikipedia.org/wiki/Cotswold_Airport,"RAF Kemble, Kemble Airfield, Kemble Airport, Cotswold Airport"
21901,2398,EGCC,large_airport,Manchester Airport,53.349375,-2.279521,257.0,EU,GB,GB-ENG,Manchester,yes,EGCC,MAN,,http://www.manchesterairport.co.uk/,https://en.wikipedia.org/wiki/Manchester_Airport,"Ringway Airport, RAF Ringway"
21910,2401,EGCN,medium_airport,Robin Hood Doncaster Sheffield Airport,53.480538,-1.010656,55.0,EU,GB,GB-ENG,Doncaster,yes,EGCN,DSA,,http://www.robinhoodairport.com/,https://en.wikipedia.org/wiki/Robin_Hood_Airport_Doncaster_Sheffield,RAF Finningley
21921,29123,EGDJ,small_airport,Upavon Aerodrome,51.2862014771,-1.7820199728,574.0,EU,GB,GB-ENG,Upavon,no,EGDJ,UPV,,,https://en.wikipedia.org/wiki/RAF_Upavon,"RAF Upavon, Trenchard Lines, Salisbury Plain"
21922,2405,EGDL,closed,RAF Lyneham,51.5051,-1.99343,513.0,EU,GB,GB-ENG,Lyneham,no,EGDL,LYE,,http://www.raf.mod.uk/raflyneham/,https://en.wikipedia.org/wiki/RAF_Lyneham,
21932,2410,EGDY,medium_airport,RNAS Yeovilton,51.0093994140625,-2.638819932937622,75.0,EU,GB,GB-ENG,Yeovil,no,EGDY,YEO,,,https://en.wikipedia.org/wiki/RNAS_Yeovilton_(HMS_Heron),
21934,2411,EGEC,medium_airport,Campbeltown Airport,55.437198638916016,-5.686389923095703,42.0,EU,GB,GB-SCT,Campbeltown,yes,EGEC,CAL,,http://www.hial.co.uk/campbeltown-airport.html,https://en.wikipedia.org/wiki/Campbeltown_Airport,"Kintyre, RAF Machrihanish, Kinlochkilkerran"
21935,29126,EGED,medium_airport,Eday Airport,59.19060134887695,-2.7722198963165283,10.0,EU,GB,GB-SCT,Eday,yes,EGED,EOI,,,https://en.wikipedia.org/wiki/Eday_Airport,London Airport
21936,29127,EGEF,small_airport,Fair Isle Airport,59.535801,-1.62806,223.0,EU,GB,GB-SCT,Fair Isle,yes,EGEF,FIE,,http://www.fairisle.org.uk/egef/index.htm,https://en.wikipedia.org/wiki/Fair_Isle_Airport,
21938,29128,EGEH,small_airport,Whalsay Airstrip,60.376835,-0.927229,100.0,EU,GB,GB-SCT,"Whalsay, Shetlands",no,EGEH,WHS,,,,
21939,44408,EGEL,small_airport,Coll Airport,56.6018981934,-6.61778020859,21.0,EU,GB,GB-SCT,Coll Island,no,EGEL,COL,,,,
21940,29129,EGEN,small_airport,North Ronaldsay Airport,59.3675003052,-2.43443989754,40.0,EU,GB,GB-SCT,North Ronaldsay,yes,EGEN,NRL,,,https://en.wikipedia.org/wiki/North_Ronaldsay_Airport,
21941,2412,EGEO,small_airport,Oban Airport,56.4635009765625,-5.399670124053955,20.0,EU,GB,GB-SCT,North Connel,no,EGEO,OBN,,,https://en.wikipedia.org/wiki/Oban_Airport,
21942,29130,EGEP,small_airport,Papa Westray Airport,59.351699829100006,-2.9002799987800003,91.0,EU,GB,GB-SCT,Papa Westray,yes,EGEP,PPW,,,https://en.wikipedia.org/wiki/Papa_Westray_Airport,Papay
21943,29131,EGER,small_airport,Stronsay Airport,59.1553001404,-2.64139008522,39.0,EU,GB,GB-SCT,Stronsay,yes,EGER,SOY,,,,
21944,29132,EGES,small_airport,Sanday Airport,59.250301361083984,-2.576669931411743,68.0,EU,GB,GB-SCT,Sanday,yes,EGES,NDY,,,,
21945,29133,EGET,small_airport,Lerwick / Tingwall Airport,60.192199707,-1.24361002445,43.0,EU,GB,GB-SCT,Lerwick,yes,EGET,LWK,,,https://en.wikipedia.org/wiki/Tingwall_Airport,
21946,29134,EGEW,small_airport,Westray Airport,59.3502998352,-2.95000004768,29.0,EU,GB,GB-SCT,Westray,yes,EGEW,WRY,,,https://en.wikipedia.org/wiki/Westray_Airport,
21947,44409,EGEY,small_airport,Colonsay Airstrip,56.057499,-6.24306,44.0,EU,GB,GB-SCT,Colonsay,no,EGEY,CSA,,,,Machrins
21951,2414,EGFE,medium_airport,Haverfordwest Airport,51.833099365234375,-4.9611101150512695,159.0,EU,GB,GB-WLS,Haverfordwest,no,EGFE,HAW,,,https://en.wikipedia.org/wiki/Haverfordwest_Aerodrome,
21952,2415,EGFF,medium_airport,Cardiff International Airport,51.396702,-3.34333,220.0,EU,GB,GB-WLS,Cardiff,yes,EGFF,CWL,,http://www.cwlfly.com/,https://en.wikipedia.org/wiki/Cardiff_International_Airport,Rhoose
21953,2416,EGFH,medium_airport,Swansea Airport,51.60530090332031,-4.0678300857543945,299.0,EU,GB,GB-WLS,Swansea,no,EGFH,SWS,,,https://en.wikipedia.org/wiki/Swansea_Airport,
21955,2417,EGGD,medium_airport,Bristol Airport,51.382702,-2.71909,622.0,EU,GB,GB-ENG,Bristol,yes,EGGD,BRS,,http://www.bristolairport.co.uk/,https://en.wikipedia.org/wiki/Bristol_International_Airport,Lulsgate Bottom
21956,2418,EGGP,medium_airport,Liverpool John Lennon Airport,53.333599,-2.84972,80.0,EU,GB,GB-ENG,Liverpool,yes,EGGP,LPL,,http://www.liverpoolairport.com/,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,
21957,2419,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON
21960,29139,EGHC,small_airport,Land's End Airport,50.102798,-5.67056,398.0,EU,GB,GB-ENG,Land's End,yes,EGHC,LEQ,,http://www.landsendairport.co.uk/,https://en.wikipedia.org/wiki/Land%27s_End_Airport,St. Just Airport
21961,2420,EGHD,closed,Plymouth City Airport,50.422798,-4.10583,476.0,EU,GB,GB-ENG,Plymouth,no,EGHD,PLH,,http://www.plymouthairport.com/,https://en.wikipedia.org/wiki/Plymouth_City_Airport,
21962,29140,EGHE,small_airport,St. Mary's Airport,49.9133,-6.29167,116.0,EU,GB,GB-ENG,St. Mary's,yes,EGHE,ISC,,http://www.scilly.gov.uk/transport/airandsea/airport/,https://en.wikipedia.org/wiki/St._Mary%27s_Airport_%28Isles_of_Scilly%29,
21965,2421,EGHH,medium_airport,Bournemouth Airport,50.779999,-1.8425,38.0,EU,GB,GB-ENG,Bournemouth,yes,EGHH,BOH,,http://www.bournemouthairport.com/,https://en.wikipedia.org/wiki/Bournemouth_Airport,RAF Hurn
21966,2422,EGHI,medium_airport,Southampton Airport,50.950298,-1.3568,44.0,EU,GB,GB-ENG,Southampton,yes,EGHI,SOU,,http://www.southamptonairport.com/,https://en.wikipedia.org/wiki/Southampton_Airport,"RAF Eastleigh, RAF Southampton"
21967,29143,EGHJ,small_airport,Bembridge Airport,50.6781005859,-1.10943996906,53.0,EU,GB,GB-ENG,Bembridge,no,EGHJ,BBP,,http://www.eghj.com/,https://en.wikipedia.org/wiki/Bembridge_Airport,Britten Norman
21968,29144,EGHK,closed,Penzance Heliport,50.128101,-5.51845,14.0,EU,GB,GB-ENG,Penzance,no,EGHK,PZE,,http://www.brit-int.co.uk/Penzanceheliport.html,https://en.wikipedia.org/wiki/Penzance_Heliport,
21973,2404,EGHQ,medium_airport,Newquay Cornwall Airport,50.44060134887695,-4.995409965515137,390.0,EU,GB,GB-ENG,Newquay,yes,EGHQ,NQY,,http://www.newquaycornwallairport.com/,https://en.wikipedia.org/wiki/Newquay_Cornwall_Airport,"St Mawgan, EGDG"
21974,29148,EGHR,small_airport,Goodwood Aerodrome,50.859402,-0.759167,98.0,EU,GB,GB-ENG,Chichester,no,EGHR,QUG,,http://www.goodwood.co.uk/aviation/,https://en.wikipedia.org/wiki/Chichester/Goodwood_Airport,RAF Westhampnett
21979,2424,EGJA,medium_airport,Alderney Airport,49.706104,-2.21472,290.0,EU,GG,GG-U-A,Saint Anne,yes,EGJA,ACI,,,https://en.wikipedia.org/wiki/Alderney_Airport,"The Blaye, Channel Islands"
21980,2425,EGJB,medium_airport,Guernsey Airport,49.435001,-2.60197,336.0,EU,GG,GG-U-A,Saint Peter Port,yes,EGJB,GCI,,,https://en.wikipedia.org/wiki/Guernsey_Airport,Channel Islands
21981,2426,EGJJ,medium_airport,Jersey Airport,49.20790100097656,-2.195509910583496,277.0,EU,JE,JE-U-A,Saint Helier,yes,EGJJ,JER,,http://www.jerseyairport.com/,https://en.wikipedia.org/wiki/Jersey_Airport,Channel Islands
21982,2427,EGKA,medium_airport,Shoreham Airport,50.835602,-0.297222,7.0,EU,GB,GB-ENG,Brighton,no,EGKA,ESH,,http://flybrighton.com,https://en.wikipedia.org/wiki/Shoreham_Airport,
21983,2428,EGKB,medium_airport,London Biggin Hill Airport,51.33079910279999,0.0324999988079,598.0,EU,GB,GB-ENG,London,no,EGKB,BQH,,http://www.bigginhillairport.com/,https://en.wikipedia.org/wiki/London_Biggin_Hill_Airport,"LON, RAF Biggin Hill"
21988,2429,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood"
21990,316475,EGKM,closed,RAF West Malling,51.27,0.4,308.0,EU,GB,GB-ENG,West Malling,no,EGKM,WEM,,,https://en.wikipedia.org/wiki/RAF_West_Malling,"Maidstone Airport, Kingshill, Kings Hill"
21991,29155,EGKR,small_airport,Redhill Aerodrome,51.2136001587,-0.138611003757,222.0,EU,GB,GB-ENG,Redhill,no,EGKR,KRH,,http://www.redhillaerodrome.com/,https://en.wikipedia.org/wiki/Redhill_Aerodrome,RAF Redhill
21993,2430,EGLC,medium_airport,London City Airport,51.505299,0.055278,19.0,EU,GB,GB-ENG,London,yes,EGLC,LCY,,http://www.londoncityairport.com/,https://en.wikipedia.org/wiki/London_City_Airport,LON
21995,2431,EGLF,medium_airport,Farnborough Airport,51.2757987976,-0.776332974434,238.0,EU,GB,GB-ENG,Farnborough,no,EGLF,FAB,,http://www.tagaviation.com,https://en.wikipedia.org/wiki/Farnborough_Airfield,"TAG London Farnborough Airport, RAE Farnborough, EGUF"
21998,2433,EGLK,medium_airport,Blackbushe Airport,51.32389831542969,-0.8475000262260437,325.0,EU,GB,GB-ENG,Yateley,no,EGLK,BBS,,http://www.blackbusheairport.co.uk/,https://en.wikipedia.org/wiki/Blackbushe_Airport,RAF Hartford Bridge
21999,2434,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres"
22006,2435,EGMC,medium_airport,Southend Airport,51.5714,0.695556,49.0,EU,GB,GB-ENG,London,yes,EGMC,SEN,,http://www.southendairport.com/,https://en.wikipedia.org/wiki/London_Southend_Airport,RAF Rochford
22007,2436,EGMD,medium_airport,Lydd Airport,50.9561,0.939167,13.0,EU,GB,GB-ENG,"Lydd, Ashford",no,EGMD,LYX,,http://www.lydd-airport.co.uk/,https://en.wikipedia.org/wiki/London_Ashford_Airport,London Ashford
22009,2437,EGMH,closed,Kent International Airport (Manston),51.342201,1.34611,178.0,EU,GB,GB-ENG,Manston,no,EGMH,MSE,,http://www.kentinternationalairport-manston.com/,https://en.wikipedia.org/wiki/Kent_International_Airport,"RAF Manston, Ramsgate, EGUM, Manston Airport"
22011,313840,EGMK,closed,Lympne Airport,51.08,1.013,351.0,EU,GB,GB-ENG,Ashford,no,EGMK,LYM,,,https://en.wikipedia.org/wiki/Lympne_Airport,RAF Lympne
22016,2439,EGNC,medium_airport,Carlisle Airport,54.9375,-2.8091700077056885,190.0,EU,GB,GB-ENG,Carlisle,no,EGNC,CAX,,,https://en.wikipedia.org/wiki/Carlisle_Airport,
22021,2441,EGNH,medium_airport,Blackpool International Airport,53.77170181274414,-3.0286099910736084,34.0,EU,GB,GB-ENG,Blackpool,yes,EGNH,BLK,,http://www.blackpoolinternational.com/,https://en.wikipedia.org/wiki/Blackpool_International_Airport,
22023,2442,EGNJ,medium_airport,Humberside Airport,53.57440185546875,-0.350832998752594,121.0,EU,GB,GB-ENG,Grimsby,yes,EGNJ,HUY,,http://www.humbersideairport.com/,https://en.wikipedia.org/wiki/Humberside_Airport,RAF Kirmington
22024,2443,EGNL,medium_airport,Barrow Walney Island Airport,54.1286111,-3.2675,173.0,EU,GB,GB-ENG,Barrow-in-Furness,no,EGNL,BWF,,http://www.walneyairfield.multiservers.com/,https://en.wikipedia.org/wiki/Barrow/Walney_Island_Airfield,
22025,2444,EGNM,medium_airport,Leeds Bradford Airport,53.865898,-1.66057,681.0,EU,GB,GB-ENG,Leeds,yes,EGNM,LBA,,http://www.lbia.co.uk/,https://en.wikipedia.org/wiki/Leeds_Bradford_International_Airport,
22026,2445,EGNO,medium_airport,Warton Aerodrome,53.745098,-2.88306,55.0,EU,GB,GB-ENG,Warton,no,EGNO,WRT,,,https://en.wikipedia.org/wiki/Warton_Aerodrome,
22028,2446,EGNR,medium_airport,Hawarden Airport,53.178101,-2.97778,45.0,EU,GB,GB-WLS,Hawarden,no,EGNR,CEG,,,https://en.wikipedia.org/wiki/Hawarden_Airport,Chester
22029,2447,EGNS,medium_airport,Isle of Man Airport,54.083302,-4.62389,52.0,EU,IM,IM-U-A,Castletown,yes,EGNS,IOM,,http://www.iom-airport.com/,https://en.wikipedia.org/wiki/Isle_of_Man_Airport,"Ronaldsway, Douglas"
22030,2448,EGNT,medium_airport,Newcastle Airport,55.037498,-1.69167,266.0,EU,GB,GB-ENG,Newcastle,yes,EGNT,NCL,,http://www.newcastleairport.com/,https://en.wikipedia.org/wiki/Newcastle_Airport,
22032,2449,EGNV,medium_airport,Teesside International Airport,54.509201,-1.42941,120.0,EU,GB,GB-ENG,"Darlington, Durham",yes,EGNV,MME,,https://www.teessideinternational.com/,https://en.wikipedia.org/wiki/Teesside_International_Airport,"Durham Tees Valley Airport, RAF Middleton St George, Tees-Side"
22034,2450,EGNX,medium_airport,East Midlands Airport,52.8311,-1.32806,306.0,EU,GB,GB-ENG,Nottingham,yes,EGNX,EMA,,http://www.eastmidlandsairport.com/,https://en.wikipedia.org/wiki/East_Midlands_Airport,RAF Castle Donington
22041,2454,EGOV,medium_airport,Anglesey Airport,53.2481002808,-4.53533983231,37.0,EU,GB,GB-WLS,Angelsey,yes,EGOV,VLY,,http://www.angleseyairport.com/,https://en.wikipedia.org/wiki/Anglesey_Airport,"Maes Awyr Môn, RAF Valley"
22044,2456,EGPA,medium_airport,Kirkwall Airport,58.957801818847656,-2.9049999713897705,50.0,EU,GB,GB-SCT,Orkney Islands,yes,EGPA,KOI,,,https://en.wikipedia.org/wiki/Kirkwall_Airport,
